RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
19027,56206619,He,529,France,Female,65,3,17374.84,3,0,0,37497.24,0
19028,87424064,Bearce,490,Austrelia,Male,24,4,242034.1,2,0,1,92571.51,1
19029,97036816,Davis,558,France,Male,60,10,18388.68,4,0,0,138994.79,1
19030,17383946,Clements,728,India,Male,20,2,224895.56,2,1,0,33224.45,1
19031,89466974,Sanderson,420,Spain,Female,37,5,70486.92,4,1,0,210437.71,0
19032,24581577,Henderson,444,Austrelia,Female,79,4,220536.48,2,1,1,170607.84,0
19033,93614269,Azikiwe,460,Spain,Male,50,10,67125.02,4,0,1,213936.14,1
19034,61968630,Garcia,523,Germany,Female,26,8,180210.47,2,0,1,71777.13,0
19035,31627128,McWilliams,794,France,Female,75,10,14135.03,4,1,1,149176.83,0
19036,47417140,Muldrow,469,Austrelia,Female,83,9,151657.9,1,0,0,92913.45,1
19037,37617840,Lorenzo,422,Spain,Male,59,0,70735.6,2,1,0,201976.85,0
19038,30590993,Jackson,327,America,Male,43,10,132003.84,4,0,0,83239.37,1
19039,68684919,Smith,540,USA,Female,60,5,110904.28,4,1,1,99600.25,1
19040,89694928,Hsiao,845,America,Male,36,7,135874.9,3,1,0,190690.85,0
19041,69988302,Thomas,484,Germany,Male,45,4,127933.7,1,1,0,92738.23,0
19042,88642531,Odinakachukwu,783,China,Female,37,3,213088.73,4,1,0,206233.43,1
19043,40911219,Boni,554,Austrelia,Female,49,3,41118.95,3,1,0,36170.86,1
19044,34546859,Miller,509,America,Male,86,7,84215.98,4,1,1,223306.49,1
19045,26668714,Yen,731,France,Male,24,8,140535.28,2,0,0,132476.4,0
19046,34478091,Clarke,774,France,Male,66,0,12171.37,1,0,1,137575.01,0
19047,17134322,Taylor,360,Spain,Female,62,3,4599.91,2,1,1,145511.88,0
19048,23729975,Williams,675,USA,Male,69,9,73062.7,4,1,0,188985.54,1
19049,61084296,McDonald,823,China,Male,44,5,97171.23,4,0,1,171631.75,0
19050,99326028,Martin,577,America,Male,22,3,85875.06,3,1,1,243368.71,1
19051,84850166,Lombardo,461,Austrelia,Female,63,9,54980.04,4,0,0,206340.08,0
19052,69068502,Lombardo,618,Spain,Female,76,8,6193.27,2,1,0,146568.87,0
19053,80574482,Chu,645,USA,Male,26,3,119053.44,1,0,0,173218.68,0
19054,63851312,Bearce,547,France,Female,48,4,95130.27,3,0,1,177589.08,1
19055,44524645,Lorenzo,774,Spain,Male,53,5,184797.27,4,0,1,89215.48,1
19056,62303423,Johnson,310,India,Female,40,10,238458.26,3,0,0,117658.61,1
19057,18071175,Johnson,772,Austrelia,Male,90,8,110109.89,1,1,1,234758.22,1
19058,79960969,Smith,351,China,Male,74,0,74482.85,4,1,1,118180.05,0
19059,58885534,Watson,809,China,Male,24,0,212507.92,3,1,0,233660.21,1
19060,62395670,Clements,633,America,Male,26,3,168968.14,2,1,1,54533.03,1
19061,72452393,Cameron,319,India,Male,74,6,68693.3,2,1,0,87841.84,1
19062,89935576,Scott,699,France,Female,86,4,27604.75,1,1,1,45149.64,1
19063,27715298,McDonald,514,India,Female,58,10,68587.71,1,0,1,43873.68,0
19064,78124784,Lorenzo,717,India,Female,78,5,127282.75,3,1,1,34261.54,1
19065,30591493,Odinakachukwu,467,China,Female,61,0,142321.26,4,0,0,87831.88,0
19066,47775813,Hsiao,684,France,Female,67,3,221130.78,4,0,1,195642.14,0
19067,62963830,Jones,573,Spain,Male,25,4,162795.66,3,1,1,247161.37,0
19068,40844729,Johnson,659,USA,Male,77,3,48860.17,2,1,0,1212.23,0
19069,94343838,Lopez,418,America,Male,60,8,168690.78,3,1,0,175728.78,1
19070,72988298,Muldrow,393,Spain,Female,31,3,78359.12,2,0,0,154262.2,0
19071,74716946,McWilliams,324,France,Male,66,8,216757.3,4,0,0,170138.39,1
19072,28773464,Goforth,813,Austrelia,Female,84,4,154608.14,1,0,0,116093.08,0
19073,89042890,Hsiao,547,China,Male,69,10,198786.48,2,0,1,18331.07,1
19074,22666265,Muldrow,806,India,Male,26,2,230927.64,4,0,0,188991.98,0
19075,83591581,Chin,776,China,Male,84,5,234104.89,2,1,0,192698.02,1
19076,63863448,Goforth,459,USA,Female,19,9,191390.45,4,1,1,112613.3,0
19077,59285430,He,626,Germany,Female,24,2,56126.18,2,0,1,104120.37,1
19078,67347330,Andrews,480,India,Female,81,9,152443.17,4,1,1,7275.11,0
19079,25308481,Hsiao,825,Germany,Male,33,1,24318.01,1,0,0,327.86,1
19080,77788697,Osborne,675,France,Female,45,7,53509.51,4,1,1,24307.29,0
19081,72275966,Yen,401,Germany,Female,69,3,247571.64,4,0,1,77570.06,0
19082,64213569,Lucciano,345,America,Female,67,3,75460.21,4,1,0,135206.03,1
19083,75037115,Yen,399,Austrelia,Male,74,5,216463.26,3,0,1,196070.44,0
19084,75238515,Moore,451,America,Female,29,4,51320.23,2,1,0,104154.48,1
19085,18132232,Moore,571,India,Male,69,10,101387.39,2,0,0,122838.38,1
19086,44925881,Hill,505,Spain,Male,73,5,45558.1,2,1,0,122161.49,0
19087,88502776,Henderson,316,USA,Female,69,7,44358.47,4,0,1,64944.23,0
19088,86548529,Mosman,744,America,Female,22,0,69702.56,4,1,1,128220.02,1
19089,29989573,Onio,651,Austrelia,Male,31,8,218297.61,3,1,0,66631.32,0
19090,93617378,Maggard,787,India,Male,66,2,28041.14,2,1,1,96938.96,1
19091,67568467,Mitchell,845,India,Male,70,9,142369.68,4,0,1,194529.64,1
19092,69301979,Lucciano,497,USA,Female,31,7,56618.37,3,1,0,227666.91,0
19093,54996773,Watson,323,USA,Male,78,8,204614.75,4,0,0,41830.71,1
19094,45035131,Davis,348,Germany,Female,52,9,195029.81,3,1,1,216796.89,0
19095,84411149,Mitchell,777,France,Female,58,8,18696.08,1,1,1,31928.81,1
19096,64204222,Gonzalez,731,India,Male,28,2,204581.08,3,0,1,35995.95,0
19097,49959358,Osborne,714,China,Male,18,4,4904.13,1,1,0,123014.76,0
19098,17538163,McWilliams,455,Spain,Female,52,8,194787.19,4,0,1,237168.6,1
19099,55993773,Azikiwe,818,America,Female,70,1,207843.11,4,1,1,236043.75,0
19100,36357199,Lombardo,784,France,Male,44,5,126639.54,2,1,1,54550.52,0
19101,99871184,Onio,731,USA,Female,21,6,160868.75,3,0,0,223557.07,0
19102,84938301,Nehi,846,USA,Female,84,2,72536.22,1,1,0,133495.15,0
19103,34278559,Muldrow,444,France,Male,83,4,58473.29,2,1,1,165568.28,0
19104,38823165,Williams,407,Spain,Female,73,6,52500.06,1,0,0,3985.73,0
19105,37673648,McWilliams,304,India,Female,65,3,197857.02,1,1,0,73559.62,0
19106,76236114,He,603,America,Male,24,6,123637.78,4,1,0,193912.93,0
19107,95078303,Mosman,510,Germany,Male,30,2,235633.87,1,1,1,31636.93,0
19108,81657014,Taylor,341,USA,Female,73,6,161429.36,2,1,0,26768.38,1
19109,86438514,Clarke,508,France,Female,56,10,223443.19,4,1,0,152349.69,1
19110,87012610,Taylor,690,China,Male,21,8,170240.55,2,1,1,228373.53,0
19111,85227141,Dellucci,570,USA,Female,48,3,4124.93,4,1,1,121591.25,1
19112,96997709,Obinna,772,America,Male,43,6,78924.61,4,1,0,185479.09,0
19113,76980209,Clements,706,France,Male,49,6,248539.36,4,1,1,55786.54,1
19114,22690621,Andrews,473,Austrelia,Male,40,1,200135.92,4,1,0,52080,1
19115,64849613,Chu,663,USA,Male,23,1,238538.06,4,1,1,40243.11,1
19116,30464746,Clements,759,India,Female,21,6,237056.86,3,1,0,98227.17,0
19117,95109310,Henderson,709,Austrelia,Male,70,4,216039.21,2,1,0,246161.88,0
19118,76065016,Bianchi,495,Germany,Female,57,3,70949.85,1,0,1,201642.88,0
19119,61719762,Osborne,347,France,Male,53,2,160740.26,1,1,1,28891.37,1
19120,94673229,Maclean,727,Austrelia,Female,51,8,111395.02,3,0,1,103931.32,1
19121,50335296,Anderson,528,America,Female,48,10,101188.53,2,0,0,137226.69,0
19122,80799546,Tyler,451,France,Male,22,9,67060.63,2,1,1,106015.58,0
19123,27612164,Hernandez,607,America,Male,83,7,44952.36,3,1,1,164859.8,0
19124,51556419,Gerasimov,804,Germany,Male,32,5,201149.08,2,0,1,103550.94,1
19125,17460227,Williams,810,USA,Male,74,9,200858.89,1,1,0,235369.73,0
19126,36750350,Odinakachukwu,373,India,Male,40,9,204445.41,4,0,1,209253.61,1
19127,51051909,Maggard,554,China,Female,39,5,115953.27,2,0,1,226352.24,1
19128,69299476,Sanderson,530,France,Female,52,8,118563.11,3,1,1,124.42,0
19129,89803418,Boni,373,Germany,Male,87,8,169925.98,1,1,1,176332.53,0
19130,53529124,Sanderson,587,Spain,Male,35,1,123549.05,2,0,1,145264.73,0
19131,94047852,McWilliams,315,Germany,Female,84,4,165180.51,4,1,1,223574.16,0
19132,28267810,Jones,373,America,Male,71,8,725.22,4,0,0,43320.8,1
19133,37423581,Hao,406,America,Male,30,0,105963.1,2,1,0,30007.13,1
19134,18768625,Lopez,494,Germany,Male,83,6,187580.76,3,0,0,205498.4,0
19135,60229517,Bianchi,366,USA,Male,85,10,47368.9,2,1,1,149388.58,1
19136,75341204,Armstrong,632,America,Female,45,4,32719.67,4,0,0,154530.11,1
19137,28040772,Anderson,359,India,Female,82,2,80503.81,1,1,1,192968.87,1
19138,98152562,Lombardo,726,China,Female,39,2,166486.88,2,0,1,88789.87,0
19139,81618042,He,635,Germany,Female,81,8,237403.66,2,0,1,65957.68,0
19140,92924949,Chu,707,India,Female,41,8,136415.06,1,0,1,231689.49,1
19141,18719597,Chin,713,India,Male,85,7,45214.68,3,1,1,240366.8,1
19142,91169834,Moore,323,USA,Female,55,7,722.48,2,0,1,122951.51,1
19143,51443588,Osborne,372,America,Male,51,2,139932.13,4,1,0,113146.98,0
19144,94403132,Maclean,697,Germany,Male,52,5,166482.68,4,0,1,111424.32,1
19145,25902397,Bearce,661,Germany,Female,83,9,117003.35,1,1,0,217296.49,1
19146,66403945,Lorenzo,341,France,Male,76,10,190138.58,4,0,0,54619.93,0
19147,34727917,Martin,321,Austrelia,Male,78,1,55792.69,2,0,1,66333.26,1
19148,79871825,Martinez,378,China,Male,33,10,57464.91,3,1,0,38259.61,1
19149,34959267,Taylor,610,USA,Male,40,1,157822.27,3,1,1,162511.45,0
19150,73920718,Henderson,840,Austrelia,Male,34,2,157933.7,2,0,1,103880.55,1
19151,27900645,Maclean,576,India,Female,77,7,196657.22,2,1,1,201856.42,1
19152,23997522,Thomas,827,Germany,Female,67,8,19975,3,1,0,151533.78,1
19153,72210211,Henderson,597,Germany,Female,72,5,127786.73,3,1,1,218223.03,1
19154,94484815,Scott,586,Austrelia,Male,79,6,113393.28,4,0,1,211034.44,0
19155,52112608,Obinna,661,USA,Female,24,8,128904.39,4,0,1,122618.6,1
19156,31452293,Lucciano,611,France,Female,70,6,211707.01,1,1,0,194444.99,1
19157,51683053,Garcia,719,America,Female,69,5,124905.07,1,1,0,50430.18,0
19158,59068675,Young,692,Spain,Male,40,5,27189.61,1,0,1,84823.71,1
19159,32702345,Smith,776,Germany,Male,22,1,78493.91,2,0,0,197163.31,1
19160,56915704,Gerasimov,330,USA,Female,61,4,10565.17,4,0,1,143672.87,0
19161,62189912,Scott,559,Austrelia,Male,52,3,129155.45,2,0,0,213679.22,0
19162,93201350,Bearce,576,India,Female,21,5,120722.66,4,0,0,75299.54,1
19163,90812267,Obinna,825,Austrelia,Female,36,5,18009,1,1,1,146935.27,0
19164,34932472,Bianchi,318,Austrelia,Female,19,3,2783.36,3,1,0,120325.2,0
19165,53037746,Brown,416,France,Male,27,5,243116.61,1,1,0,86311.4,0
19166,75981162,Chu,386,Spain,Female,60,0,143536.81,3,0,1,22181.86,1
19167,37274536,Dellucci,585,Germany,Female,62,2,231970.22,3,0,0,236306.71,1
19168,52985015,Jones,369,India,Male,76,6,214753.18,1,1,0,49585.5,1
19169,40536717,Henderson,820,America,Male,33,3,10013.34,2,1,0,229243.3,0
19170,69012368,Smith,606,China,Male,57,10,81232.47,2,0,1,39730.86,1
19171,53357918,Watson,363,India,Female,34,4,222759.65,2,0,1,34866.73,0
19172,16148264,Miller,372,China,Male,57,0,88430.6,4,0,1,118227.85,0
19173,53747948,Obinna,496,Austrelia,Female,85,1,205430.4,2,1,0,168704.06,0
19174,89085354,Anderson,800,America,Female,36,10,65726.88,4,1,0,46675.28,0
19175,74019909,Thomas,450,China,Female,88,8,3759.34,4,1,1,189368.42,1
19176,20986390,Davis,436,France,Female,64,1,96168.7,1,0,0,191171.8,1
19177,38668752,Hargrave,685,France,Female,55,2,211424.94,2,0,1,54051.33,1
19178,84476055,Dellucci,776,Spain,Female,20,0,169720.36,1,1,0,104201.81,0
19179,62336170,Obinna,322,Austrelia,Male,54,5,57852.31,1,1,1,19349.32,0
19180,38867267,Young,370,Austrelia,Male,51,10,203671.29,2,0,0,44263.1,0
19181,87495657,Johnson,435,Spain,Male,83,4,7275.98,3,1,0,69487.32,1
19182,60623399,Odinakachukwu,718,Spain,Male,27,3,37688.75,2,1,0,90535.81,0
19183,50910320,Bearce,370,France,Male,21,0,191429.25,2,0,1,141305.32,0
19184,19520527,Young,381,India,Male,71,9,233110.06,2,1,0,153914.01,0
19185,53764139,Gonzalez,445,China,Female,39,3,245213.56,3,0,0,23532.16,1
19186,29193900,Taylor,594,India,Female,61,1,142526.23,4,0,0,142292.75,0
19187,31676370,Mitchell,441,China,Female,55,9,166607.61,4,1,0,102205.86,0
19188,69030791,Chu,607,Germany,Male,73,10,221744.83,1,0,1,201974.25,0
19189,42602771,Boni,468,France,Male,78,5,63762.97,4,1,1,52165.83,1
19190,77965738,Nehi,336,America,Female,81,6,96155.91,1,0,1,19496.05,1
19191,46883538,Scott,506,Austrelia,Male,18,7,218620.88,4,1,0,187312.76,1
19192,65961752,Maclean,344,Germany,Female,30,0,160588.57,2,1,1,200568.07,0
19193,89815009,Clements,711,Spain,Female,88,9,57835.69,1,1,0,105442.51,0
19194,25820339,Mitchell,351,Austrelia,Female,28,1,153428.62,4,0,1,196811.79,0
19195,28721137,Lucciano,787,India,Male,30,3,227993.4,4,1,0,140137.8,1
19196,77611052,Romeo,840,China,Female,52,5,96116.64,2,1,1,139687.53,0
19197,24705495,Goforth,303,Germany,Female,77,5,133027.78,4,1,1,217538.34,0
19198,81331908,Lopez,582,Germany,Male,53,6,175992.55,2,0,0,185541.16,1
19199,75347791,Clements,526,Spain,Male,65,2,212604.69,3,1,1,226007.38,1
19200,60530345,Anderson,629,Germany,Male,58,1,114956.53,3,1,0,75177.97,0
19201,53927396,Garcia,688,Germany,Male,42,1,37844.98,3,1,0,164526.99,0
19202,83992846,Lombardo,334,Spain,Female,89,4,108390.72,2,1,0,131976.08,1
19203,21024309,Watson,481,India,Female,33,2,12121.65,3,1,0,52537.13,0
19204,94220025,Bearce,584,America,Female,88,6,229162.81,4,0,1,178051.37,1
19205,17875131,Bianchi,542,India,Female,52,9,114059.99,4,1,0,127796.68,0
19206,49338425,Bianchi,732,Spain,Female,20,7,19429.32,4,0,1,172246.74,1
19207,30722590,Bearce,649,India,Female,74,2,127106.63,1,0,0,75628.73,1
19208,67988660,Clements,650,America,Female,26,3,33641.83,1,0,0,80154.26,0
19209,78540223,Mosman,337,China,Female,36,4,149186.91,2,0,1,165542.05,0
19210,50676371,Muldrow,582,India,Male,75,9,156805.29,4,0,1,238229.77,0
19211,20733790,McDonald,828,Germany,Male,40,0,204512.32,1,1,0,19147.33,1
19212,58258821,Kay,596,Spain,Female,87,1,19122.08,2,0,1,162559.58,0
19213,68363871,Muldrow,450,China,Male,60,4,63560.91,3,0,1,219648.61,0
19214,74657100,Young,667,USA,Male,31,4,201279.52,1,0,0,32124.3,1
19215,78580117,Nehi,546,India,Female,88,7,91800.1,2,1,1,78007.81,0
19216,83319345,Cameron,367,Germany,Male,66,3,84367.64,2,0,1,199723.07,0
19217,34694738,Lucciano,479,USA,Male,57,9,110486.47,2,0,1,47008.37,0
19218,39461508,Thomas,440,China,Male,31,4,208695.54,2,1,0,5233.95,0
19219,23998681,McWilliams,584,China,Female,81,5,18640.26,4,0,1,108220.71,0
19220,55462422,Anderson,626,USA,Female,75,3,233309.4,2,0,0,218377.42,1
19221,41472042,Moore,645,India,Male,47,9,13542.65,3,1,1,109951.32,1
19222,90574070,Gerasimov,836,India,Female,73,7,103483.72,3,1,1,90196.77,0
19223,20728081,Watson,710,France,Female,70,5,167026.97,2,0,1,212750.05,1
19224,71880646,Bearce,469,America,Female,64,4,22877.59,3,1,1,55966.19,1
19225,52423469,Muldrow,835,USA,Male,83,6,69095.64,2,0,0,165506.15,0
19226,98910042,Andrews,787,Germany,Male,63,9,65276.66,4,1,1,135479.25,0
19227,17674048,Cameron,448,France,Male,37,0,155857.97,2,0,1,185867.03,1
19228,21981368,Miller,734,India,Male,30,2,23101.33,1,0,0,178027.38,1
19229,34724988,Goforth,451,Spain,Male,89,2,161705.15,3,0,1,183279.85,0
19230,18107224,Tyler,724,Spain,Female,38,1,25163.09,1,1,0,188528.61,0
19231,49644062,Lavine,350,America,Female,73,0,42208.11,4,1,0,48296.91,0
19232,22296064,Miller,767,China,Female,66,3,53920.96,1,1,1,139307.69,1
19233,87395771,Dellucci,727,USA,Male,88,9,57165.2,3,1,1,46196,0
19234,57224779,Mosman,549,France,Male,85,9,146680.52,2,0,0,104485.32,0
19235,61751414,Kay,346,China,Female,29,10,115714.04,3,0,0,6586.03,1
19236,89409591,Yen,595,Austrelia,Male,61,5,113541.76,3,1,1,52425.73,1
19237,76998739,Gerasimov,492,France,Female,37,9,59084.47,4,1,1,202843.94,1
19238,92330111,Onio,838,Germany,Male,83,2,106145.09,2,0,1,82726,1
19239,28299045,Onio,846,Austrelia,Female,88,3,202821.95,3,0,0,43720.38,1
19240,76386997,Clements,659,USA,Male,64,0,126705.36,2,0,0,111762.9,1
19241,49805945,Lopez,830,USA,Female,73,8,245807.82,2,1,1,112856.16,1
19242,84303411,Anderson,439,USA,Female,45,3,14069.53,2,0,0,34728.63,0
19243,45253231,Boni,547,America,Male,79,4,92939.81,3,0,0,79113.01,0
19244,84839976,He,473,India,Female,52,0,58989.16,2,1,0,70195.52,1
19245,48558431,Williams,493,America,Male,62,8,169443.58,1,0,0,29762.77,0
19246,54289276,Nehi,348,France,Male,40,7,107709.13,1,0,0,147793.41,1
19247,84816180,Armstrong,765,France,Female,32,6,18452.59,2,0,1,2168.31,0
19248,35710706,Garcia,443,America,Male,41,3,110783.55,2,0,1,221577.55,1
19249,84097976,Clarke,680,Spain,Male,65,4,155510.46,4,1,0,25880.99,1
19250,65608544,Wilson,363,America,Female,82,6,190317.44,1,0,1,48480.29,0
19251,98760537,Hernandez,442,Austrelia,Male,90,6,157999.66,2,0,1,116542.61,0
19252,97477870,Bearce,730,Austrelia,Female,40,7,117926.85,1,0,1,218396.35,1
19253,71132771,Martin,419,India,Female,33,5,169975.64,2,0,0,197216.05,0
19254,21413369,Hsiao,692,Spain,Female,24,2,172893.93,1,0,0,205982.96,0
19255,93949295,Maggard,300,America,Male,67,4,232237.66,3,1,1,35654.13,1
19256,91469660,Jones,313,Austrelia,Male,48,0,6680.6,1,0,1,74245.05,0
19257,32226165,Hargrave,445,Germany,Male,84,8,156278.18,4,1,1,151209.39,0
19258,69799426,Gerasimov,825,America,Female,19,9,85300.27,2,0,0,101245.59,0
19259,26594647,McWilliams,464,France,Female,84,5,220503.59,4,1,1,78295.96,1
19260,28986242,Martinez,504,USA,Female,43,8,89716.91,1,0,0,129926.02,0
19261,79916859,Cameron,727,Germany,Male,38,2,13621.89,4,0,1,32581.7,1
19262,90804462,Boni,318,France,Female,62,2,173827.39,1,1,0,238707.38,0
19263,48050638,Andrews,656,France,Male,75,1,20848.5,4,0,1,106189.46,1
19264,37843505,Bearce,682,America,Male,47,2,231466.7,4,1,1,221460.25,1
19265,51400189,Clements,702,China,Male,68,6,214164.31,3,1,0,77770.21,0
19266,72850226,McDonald,623,America,Female,48,3,93103.71,3,0,1,21233.82,1
19267,35036330,Miller,794,Spain,Male,35,1,87699.21,1,0,0,75395.9,0
19268,87772096,Romeo,730,Austrelia,Male,58,2,886.55,1,1,1,211822.47,0
19269,20365250,Lorenzo,422,India,Male,80,7,52152.62,4,0,0,127083.31,0
19270,67947191,Henderson,485,India,Female,63,2,191693.2,2,1,1,242597.19,1
19271,69479209,Watson,799,Germany,Female,50,0,133139.47,3,0,0,148057.75,1
19272,25706452,Taylor,453,India,Male,24,4,194138.91,1,0,1,50197.76,0
19273,44820610,Davis,434,USA,Male,52,6,142329.24,2,1,1,108971.83,1
19274,65291762,He,506,Germany,Female,20,5,39561.61,4,0,1,67617.42,0
19275,53046212,Onio,544,China,Female,88,10,171454.14,2,0,0,193022.44,0
19276,94855412,Lombardo,765,Spain,Female,49,10,41783.36,2,1,0,169454.53,0
19277,29657916,Smith,577,Austrelia,Female,46,1,55829.91,3,1,1,243806.29,0
19278,69052249,Garcia,529,China,Female,79,6,168741.26,2,0,0,104937.95,0
19279,55621168,Young,504,Austrelia,Female,29,9,249823.12,4,1,0,119262.66,1
19280,52292422,Lavine,638,Spain,Female,53,7,99382.47,2,0,0,219110.07,0
19281,81267479,Obinna,538,China,Male,83,2,118097.42,3,0,1,243314.36,0
19282,81085589,Muldrow,756,Germany,Female,18,10,111444.14,3,0,1,186363.87,0
19283,79217830,Maggard,449,Austrelia,Male,73,0,45811.75,2,0,0,143283.04,1
19284,53812772,Thomas,442,Spain,Male,41,0,106026.38,4,1,0,145434.48,1
19285,64055501,Chu,788,Austrelia,Male,60,0,104501.35,1,1,1,120720.64,0
19286,62688091,Azikiwe,681,India,Female,76,1,143175.21,1,0,0,237018.87,0
19287,61478109,Tyler,448,China,Male,80,2,112210.62,4,0,0,15868.97,0
19288,80404419,Mitchell,577,Austrelia,Female,67,0,67301.92,4,1,1,233165.28,1
19289,32907139,Clarke,826,India,Female,36,0,71286.88,2,1,1,148663.3,1
19290,95429998,Obinna,683,China,Female,90,7,44829.47,2,0,1,165145.66,0
19291,97397420,Yen,689,Austrelia,Female,46,5,3736.22,2,0,0,247141.05,1
19292,79725083,Odinakachukwu,329,America,Female,68,2,60633.1,4,0,0,183149.35,1
19293,68249589,Yen,838,China,Female,57,0,9071.65,3,0,1,137301.68,1
19294,29014062,Goforth,685,France,Female,62,10,149509.67,2,0,1,65204.17,1
19295,22227068,Maclean,585,USA,Male,50,9,216060.39,3,0,0,131938.6,1
19296,96688687,Tyler,408,China,Female,73,10,53324.9,2,0,0,208774.63,0
19297,28603693,Kay,657,Spain,Male,50,6,120981.7,3,1,1,248713.91,1
19298,75762863,Hao,790,Germany,Male,75,4,27084.4,4,0,1,167924.77,0
19299,71581195,Yen,479,America,Male,18,8,151618.81,3,1,1,182626.6,1
19300,67903311,Mitchell,840,Austrelia,Male,80,6,154219.21,3,1,0,192611.09,1
19301,19467291,Williams,516,USA,Male,26,0,46463,2,0,0,195831.58,0
19302,59618237,Scott,721,Germany,Female,71,2,56678.2,4,1,0,242673.85,1
19303,90964520,Lavine,587,India,Male,23,4,188536.43,2,0,0,231372.53,0
19304,94962425,Mitchell,713,India,Male,67,7,238960.63,2,1,1,40600.28,1
19305,93147862,Chu,709,Spain,Female,60,0,46905.11,2,1,0,44018.09,0
19306,19967876,Smith,508,America,Male,83,4,179259.23,4,1,1,153073.55,0
19307,86950972,Onio,789,America,Female,71,4,78636.43,2,1,1,209633.18,1
19308,90253351,Kay,522,China,Female,78,0,72977.1,3,0,0,36653.72,1
19309,74195963,Bianchi,532,Germany,Female,23,9,108366.62,4,1,1,242243.55,0
19310,65467385,Mosman,536,India,Male,55,8,56597.06,4,0,1,15644.09,1
19311,78640228,Moore,327,France,Female,47,5,226895.64,1,1,1,192024.48,0
19312,24939484,Gerasimov,694,Spain,Female,58,7,223261.84,2,1,1,135381.06,1
19313,69450415,Hill,493,America,Male,76,7,152893.72,2,0,1,118281.29,0
19314,76352803,He,650,America,Male,34,2,92471.32,4,1,0,182756.24,0
19315,96418504,Smith,734,Spain,Male,44,8,153793.28,4,0,0,28300.63,1
19316,68527184,Dellucci,746,Spain,Male,45,9,128364.82,4,1,1,61960.49,1
19317,64936702,Thomas,650,France,Male,46,5,133151.25,1,1,0,61569.22,0
19318,90837628,Lorenzo,792,USA,Male,90,2,232853.06,2,0,0,52156.11,0
19319,97550716,He,589,Spain,Female,63,5,196353.45,2,0,1,4165.9,1
